Job name,Company name,Star,Lương,Skills,Job Expertise,Job Domain,Kinh nghiệm,Level,Work at,Work days,Company size,Address,Company industry,Company country,link
Senior Frontend Reactjs Developer,Capgemini Vietnam,3.2,You'll love it,"ReactJS,Team Management,JavaScript,Java,Fullstack,English",Frontend Developer,"Banking,Software Development Outsourcing",,,At office,Monday - Friday,301-500 employees,"106 Nguyen Van Troi, Phu Nhuan, Ho Chi Minh",IT Services and IT Consulting,France,https://itviec.com/it-jobs/senior-frontend-reactjs-developer-capgemini-vietnam-2142
Middle/Senior AI Engineer,Droppii,,You'll love it,"AI,Prompt Engineering,LLM,Deep Learning,Machine Learning",AI / Machine Learning Engineer,E-commerce,,,Hybrid,Monday - Friday,151-300 employees,"39A Ta Hien street, Quarter 1, Thanh My Loi Ward, District 2, Thu Duc City, Ho Chi Minh",E-commerce,Vietnam,https://itviec.com/it-jobs/middle-senior-ai-engineer-droppii-2032
Senior Backend Engineer II (Java/Kotlin),Skedulo Vietnam,4.6,You'll love it,"Java,J2EE,Spring Boot,Kotlin,Scala,NodeJS",Backend Developer,Software Products and Web Services,,,Hybrid,Monday - Friday,151-300 employees,"An Phú Plaza, 117-119 Ly Chinh Thang street, Vo Thi Sau ward, District 3, Ho Chi Minh",Software Products and Web Services,Australia,https://itviec.com/it-jobs/senior-backend-engineer-ii-java-kotlin-skedulo-vietnam-2043
"Lead Site Reliability Engineer (AWS, Cloud)",GFT Technologies Vietnam,4.9,You'll love it,"English,CloudFormation,Terraform,Cloud,DevOps,AWS",Manager,IT Services and IT Consulting,,,Hybrid,Monday - Friday,151-300 employees,"29A Nguyen Dinh Chieu, District 1, Ho Chi Minh",Banking,Germany,https://itviec.com/it-jobs/lead-site-reliability-engineer-aws-cloud-gft-technologies-vietnam-2426
"Fullstack developers: (Python, React/Vue)",HDWEBSOFT,3.5,Attractive salary,"Python,VueJS,ReactJS",Fullstack Developer,"Software Development Outsourcing,Software Products and Web Services",,,At office,Monday - Friday,151-300 employees,"HDWEBSOFT BUILDING 15 Thep Moi, Ward 12, Tan Binh, Ho Chi Minh",Software Development Outsourcing,Vietnam,https://itviec.com/it-jobs/fullstack-developers-python-react-vue-hdwebsoft-3526
Senior Backend Engineer (Go/Java) - EVO,Trusting Social,4.2,You'll love it,"Golang,Java,Database,Security",Backend Developer,Financial Services,,,At office,Monday - Friday,301-500 employees,"Havana Tower - 132 Ham Nghi, District 1, Ho Chi Minh",Financial Services,Singapore,https://itviec.com/it-jobs/senior-backend-engineer-go-java-evo-trusting-social-3326
Senior Mobile Engineer (Client Platform),VNGGames,,You'll love it,"Mobile Apps,React Native,Java,Kotlin,Objective C,Swift",Mobile Application Developer,"Game,Media, Advertising and Entertainment,IT Services and IT Consulting,Software Products and Web Services",,,At office,Monday - Friday,501-1000 employees,"Z06 Street No. 13, Tan Thuan Dong Ward, District 7, Ho Chi Minh",Software Products and Web Services,Vietnam,https://itviec.com/it-jobs/senior-mobile-engineer-client-platform-vnggames-5029
"Technical Lead ( C#, Java, Python)",Veriserve Việt Nam,,"2,000 - 2,700 USD","Java,Team Management,DevOps,C#,Python",Manager,"IT Services and IT Consulting,Network and Infrastructure,Software Development Outsourcing,Software Products and Web Services",,,At office,Monday - Friday,51-150 employees,"Tầng 23+26, Tòa nhà Handico Tower, Khu đô thị mới Mễ Trì Hạ, đường Phạm Hùng - Phường Mễ Trì - Quận Nam Từ Liêm - Hà Nội, Nam Tu Liem, Ha Noi",IT Services and IT Consulting,Japan,https://itviec.com/it-jobs/technical-lead-c-java-python-veriserve-viet-nam-3223
"IT Fresher - The Rookie2Engineer (.NET, Data, Testing)",NashTech,3.9,Up to 17 triệu,".NET,Data Warehousing,Data modeling,Database,Data Engineer,Tester",Backend Developer,"IT Services and IT Consulting,Software Development Outsourcing",,,At office,Monday - Friday,1000+ employees,"364 Cong Hoa Street, Tan Binh, Ho Chi Minh",Software Development Outsourcing,United Kingdom,https://itviec.com/it-jobs/it-fresher-the-rookie2engineer-net-data-testing-nashtech-4155
Project Manager - Dự án công nghệ ngành Bảo hiểm,Bảo hiểm Tasco,,You'll love it,"Project Management,English,Waterfall Methodology,Scrum,Agile",Project Manager,Insurance,,,At office,Monday - Saturday,501-1000 employees,"Tầng 7, Tòa nhà Tasco, Lô HH2-2, đường Phạm Hùng, phường Từ Liêm, TP Hà Nội, Nam Tu Liem, Ha Noi",Insurance,Vietnam,https://itviec.com/it-jobs/project-manager-du-an-cong-nghe-nganh-bao-hiem-bao-hiem-tasco-0558
Project Manager (Stock Trading project),Grooo International JSC,4.3,"1,500 - 2,500 USD","Project Management,Scrum,Less",Manager,"Blockchain & Web3 Services,Securities & Investment",,,At office,Monday - Friday,151-300 employees,"Riverbank Place 3C Tôn Đức Thắng, Phường Bến Nghé, Quận 1, District 1, Ho Chi Minh",IT Services and IT Consulting,South Korea,https://itviec.com/it-jobs/project-manager-stock-trading-project-grooo-international-jsc-2816
Senior Software Engineer,Compax,,Negotiable,"Java,Agile,SQL,English",Enterprise Application Developer (CRM),Telecommunication,,,At office,Monday - Friday,501-1000 employees,"Level 12A, Centre Building, 85 Vũ Trọng Phụng, Thanh Xuan, Ha Noi",Software Products and Web Services,Austria,https://itviec.com/it-jobs/senior-software-engineer-compax-4055
Senior Front-end Developer ($1000 - $3000),Blue Belt Technology,3.8,"1,000 - 3,000 USD","ReactJS,English,HTML,CSS,Angular,VueJS",Frontend Developer,"Blockchain & Web3 Services,E-commerce,Financial Services,AI Software & Services",,,At office,Monday - Friday,51-150 employees,"Level 3, The Loop Building, 241 Xuan Thuy, Cau Giay, Ha Noi",IT Services and IT Consulting,Japan,https://itviec.com/it-jobs/senior-front-end-developer-1000-3000-blue-belt-technology-3429
"Senior Mobile QA Engineer (Automation Test, English)",Unifiedpost,3.5,You'll love it,"Automation Test,English,React Native,QA QC,CI/CD,Mobile Apps",Automation Tester,"Banking,Financial Services",,,Hybrid,Monday - Friday,51-150 employees,"28th floor, Opal Tower, 92 Nguyen Huu Canh Street, Thanh My Tay Ward, Binh Thanh, Ho Chi Minh",Financial Services,Belgium,https://itviec.com/it-jobs/senior-mobile-qa-engineer-automation-test-english-unifiedpost-3608
"Android Developer (Payment, Agile)",Live Payments,4.5,You'll love it,"Android,Encryption Key Management,Web API,PCI DSS,MVC,MVVM",Mobile Application Developer,"Banking,Software Products and Web Services",,,At office,Monday - Friday,51-150 employees,"Floor 12, Halo Signature Building, 257 Điện Biên Phủ, Xuan Hoa Ward, Ho Chi Minh City, District 3, Ho Chi Minh",Financial Services,Australia,https://itviec.com/it-jobs/android-developer-payment-agile-live-payments-3516
"Expert, Salesforce Developer",Techcombank,3.6,You'll love it,"Salesforce,Security,Microservices Architecture,SOLID Principles,Team Management,Software Architecture",Software/Technical Architect,"Banking,Financial Services",,,At office,Monday - Friday,1000+ employees,"Số 23 Lê Duẩn, phường Bến Nghé, District 1, Ho Chi Minh",Banking,Vietnam,https://itviec.com/it-jobs/expert-salesforce-developer-techcombank-2643
[Remote] Automation & AI Workflow Specialist,"Plywood Source, LLC",,You'll love it,"AI,LLM,API",AI / Machine Learning Engineer,Manufacturing and Engineering,,,Remote,Monday - Friday,51-150 employees,"15545 N. 78th St, Scottsdale, AZ 85260, USA",Manufacturing and Engineering,United States,https://itviec.com/it-jobs/automation-ai-workflow-specialist-plywood-source-llc-1620
"Devops Engineer (Cloud, AWS, Azure, CI/CD, English)",Digital Unicorn,,You'll love it,"DevOps,CI/CD,Azure,Cloud,AWS,English",DevOps Engineer,Software Development Outsourcing,,,At office,Monday - Friday,1-50 employees,"3F, 94 Ho Nghinh, Son Tra, Da Nang",Software Development Outsourcing,France,https://itviec.com/it-jobs/devops-engineer-cloud-aws-azure-ci-cd-english-digital-unicorn-5140
Trợ lý Quản lý Dự án - Project Assistant,MB Bank,4.9,You'll love it,"Project Management,Agile,Jira,Scrum",Project Manager,"Banking,Financial Services",,,At office,Monday - Friday,1000+ employees,"Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi",Banking,Vietnam,https://itviec.com/it-jobs/tro-ly-quan-ly-du-an-project-assistant-mb-bank-3712
"AI Engineer (Goon-core, Python)",Mirai Labs,,Very attractive!!!,"Python,LLM,Rust,Machine Learning,AI,PyTorch",AI Architect,"Blockchain & Web3 Services,Game,AI Software & Services",,,At office,Monday - Friday,51-150 employees,"15 Alley 4, Duy Tan, Cau Giay, Hanoi, Thanh Xuan, Ha Noi",AI Software & Services,Vietnam,https://itviec.com/it-jobs/ai-engineer-goon-core-python-mirai-labs-4304
DevOps Engineer,FE CREDIT,3.4,"1,000 - 2,300 USD","DevOps,AWS,Oracle,CI/CD",DevOps Engineer,Financial Services,,,At office,Monday - Friday,1000+ employees,"REE Tower, 9 Doan Van Bo, Ward 12, District 4, Ho Chi Minh",Financial Services,Vietnam,https://itviec.com/it-jobs/devops-engineer-fe-credit-5759
"Senior .Net Developer (English, .Net, Entity, AWS)",FWD VTC,,You'll love it,".NET,AWS,English,Entity Framework",Backend Developer,"Insurance,IT Services and IT Consulting",,,At office,Monday - Friday,51-150 employees,"Long Tower, 101-103 Nguyen Cuu Van, Binh Thanh Dist., HCMC, Binh Thanh, Ho Chi Minh",Software Products and Web Services,Hong Kong,https://itviec.com/it-jobs/senior-net-developer-english-net-entity-aws-fwd-vtc-1220
Senior BackEnd Developer ( Go/ Golang / SQL),Hitachi Digital Services,3.3,You'll love it,"Golang,OOP,Microservices,API,SQL,Database",Backend Developer,"Manufacturing and Engineering,AI Software & Services",,,Hybrid,Monday - Friday,1000+ employees,"Floor 6th, Phi Long Bldg, 52 Nguyen Van Linh Street, Nam Duong Ward, Hai Chau, Da Nang",IT Services and IT Consulting,United States,https://itviec.com/it-jobs/senior-backend-developer-go-golang-sql-hitachi-digital-services-5510
"Data Engineer (Oracle, BI Tableau, BI publisher, Cloud)",MB Bank,4.9,You'll love it,"Data Engineer,Cloud,Tableau,Oracle",Data Engineer,"Banking,Financial Services",,,At office,Monday - Friday,1000+ employees,"Tòa nhà MB, số 18 Lê Văn Lương, Cau Giay, Ha Noi",Banking,Vietnam,https://itviec.com/it-jobs/data-engineer-oracle-bi-tableau-bi-publisher-cloud-mb-bank-5556
"Senior .NET Backend Developer (C#, ASP.NET)",Quantic,4.3,You'll love it,".NET,Web API,Microsoft SQL Server,C#,DevOps,ASP.NET",Backend Developer,Software Products and Web Services,,,At office,Monday - Friday,51-150 employees,"176/4 Le Van Sy Street,  10 Ward , Phu Nhuan, Ho Chi Minh",IT Services and IT Consulting,Vietnam,https://itviec.com/it-jobs/senior-net-backend-developer-c-asp-net-quantic-4938
"Java Developer (Java 17+, Spring Boot)",bbv Vietnam,4.3,You'll love it,"Java,J2EE,Spring",Backend Developer,"E-commerce,IT Services and IT Consulting",,,Hybrid,Monday - Friday,51-150 employees,"Quang Trung software city, District 12, Ho Chi Minh",Software Development Outsourcing,Switzerland,https://itviec.com/it-jobs/java-developer-java-17-spring-boot-bbv-vietnam-2049
"Senior Technical Lead (C#, WPF)",Hitachi Digital Services,3.3,You'll love it,"C#,WPF,MFC,PHP,C++,SQL",Desktop Application Developer,"Insurance,Manufacturing and Engineering,Pharmaceuticals,Financial Services",,,Hybrid,Monday - Friday,1000+ employees,"Helios Bldg + QTSC9, Quang Trung Software City, Tan Chanh Hiep Ward, District 12, Ho Chi Minh",IT Services and IT Consulting,United States,https://itviec.com/it-jobs/senior-technical-lead-c-wpf-hitachi-digital-services-0919
Senior QC Engineer (Tester),One Mount Group,4.1,You'll love it,"QA QC,SQL,SoapUI,Postman,Automation Test,Tester",Manual Tester,IT Services and IT Consulting,,,At office,Monday - Saturday,1000+ employees,"Tower 2 (T26) Times City, 458 Minh Khai, Hai Ba Trung, Ha Noi",IT Services and IT Consulting,Vietnam,https://itviec.com/it-jobs/senior-qc-engineer-tester-one-mount-group-4305
"Mobile Developer (React Native, iOS, Android)",HDBank,3.7,You'll love it,"React Native,iOS,Android",Mobile Application Developer,Banking,,,At office,Monday - Friday,1000+ employees,"25 Nguyễn Thị Minh Khai, District 1, Ho Chi Minh",Banking,Vietnam,https://itviec.com/it-jobs/mobile-developer-react-native-ios-android-hdbank-0808
"Java Engineer (Spring/Spring boot, Junit) - From 4 Year",Rakus Vietnam Company,5.0,From $1300,"Java,GitHub,PostgreSql,JUnit,Spring,JavaScript",Fullstack Developer,Software Products and Web Services,,,At office,Monday - Friday,51-150 employees,"Tầng 7, QTSC Building 1, Đường số 14, CVPM Quang Trung, Phường Trung Mỹ Tây, District 12, Ho Chi Minh",Software Products and Web Services,Japan,https://itviec.com/it-jobs/java-engineer-spring-spring-boot-junit-from-4-year-rakus-vietnam-company-3522
Senior/Expert QC Engineer (QA QC/ Big Data),One Mount Group,4.1,You'll love it,"QA QC,SQL,ELT,ETL,Big Data,Tester",Automation Tester,"IT Services and IT Consulting,Financial Services",,,At office,Monday - Saturday,1000+ employees,"Tower 2 (T26) Times City, 458 Minh Khai, Hai Ba Trung, Ha Noi",IT Services and IT Consulting,Vietnam,https://itviec.com/it-jobs/senior-expert-qc-engineer-qa-qc-big-data-one-mount-group-3434
"Backend Developer (Backend, Golang)",Ngân hàng TMCP Phương Đông | OCB,,Negotiable,"Golang,Database",Backend Developer,Banking,,,At office,Monday - Saturday,1000+ employees,"The Hallmark Building, 15 Tran Bach Dang Str, Thu Thiem Ward, Thu Duc City, Ho Chi Minh",Banking,Vietnam,https://itviec.com/it-jobs/backend-developer-backend-golang-ngan-hang-tmcp-phuong-dong-ocb-1636
Product Owner - Sản phẩm kết nối đối tác,DNSE,4.6,You'll love it,"Product Owner,Product Management,Product roadmap,Stakeholder management,Scrum,Agile",Product Owner,"Banking,IT Services and IT Consulting,Software Products and Web Services,Securities & Investment,Financial Services",,,At office,Monday - Friday,151-300 employees,"Tầng 6 tòa nhà Pax Sky số 63-65 Ngô Thì Nhậm, Hai Ba Trung, Ha Noi",Financial Services,Vietnam,https://itviec.com/it-jobs/product-owner-san-pham-ket-noi-doi-tac-dnse-3632
DevSecOps Engineer (Network Engineer L2),CODE88 COMPANY LIMITED,4.1,You'll love it,"Cloud Security,Linux,DevSecOps",DevOps Engineer,"Banking,IT Services and IT Consulting,Financial Services",,,At office,Monday - Friday,51-150 employees,"6th Floor, Menas Mall Saigon Airport, 60A Truong Son, Ward 2,, Tan Binh, Ho Chi Minh",Software Development Outsourcing,Singapore,https://itviec.com/it-jobs/devsecops-engineer-network-engineer-l2-code88-company-limited-1819
"Industrial AI Scientist (Ph.D, Machine Learning)",Bosch Global Software Technologies Company Limited,3.3,You'll love it,"AI,LLM,Deep Learning,Generative AI,Python,Machine Learning",AI Researcher,AI Software & Services,,,At office,Monday - Friday,1000+ employees,"364 Cong Hoa street, ward 13, Tan Binh, Ho Chi Minh",IT Services and IT Consulting,Germany,https://itviec.com/it-jobs/ai-expert-ph-d-holder-machine-learning-bosch-global-software-technologies-company-limited-5757
"PHP Developer *JP No.1 E-Commerce  (Laravel, MySQL)",YRGLM Việt Nam,4.2,750 - 950 USD,"PHP,Symfony,Jira,MySQL,HTML,Laravel",Backend Developer,"E-commerce,Retail and Wholesale,IT Services and IT Consulting,Software Development Outsourcing,Software Products and Web Services",,,Hybrid,Monday - Friday,1-50 employees,"Robot Tower, Floor 12th, 308-308C Dien Bien Phu Str, Xuan Hoa Ward, District 3, Ho Chi Minh","Media, Advertising and Entertainment",Japan,https://itviec.com/it-jobs/php-developer-jp-no-1-e-commerce-laravel-mysql-yrglm-viet-nam-2711
"Mid-Senior Java Backend Developer (Spring, English)",LOGICENTRA,,30 – 38 million vnd,"Java,English,SOLID Principles,OOP,Spring,SQL",Backend Developer,IT Services and IT Consulting,,,At office,Monday - Friday,1-50 employees,"Toà nhà 678, 67 Hoàng Văn Thái, Phường Tân Mỹ, District 7, Ho Chi Minh",IT Services and IT Consulting,Vietnam,https://itviec.com/it-jobs/mid-senior-java-backend-developer-spring-english-logicentra-3500
C++ Developer - Up to $2500,FPT Software,3.7,Up to $2500,"C++,C language,Mercurial,Git",Backend Developer,IT Services and IT Consulting,,,At office,Monday - Friday,1000+ employees,"FPT Building, 17 Duy Tân Str., Cau Giay, Ha Noi",IT Services and IT Consulting,Vietnam,https://itviec.com/it-jobs/c-developer-up-to-2500-fpt-software-5336
Android Developer (UI/UX),Yuta Labs,,You'll love it,"Android,Git,MVVM,MVP,UI-UX,OOP",Mobile Application Developer,Game,,,At office,Monday - Friday,1-50 employees,"LK 18, số 2A, ngõ 85 Hạ Đình, Thanh Xuan, Ha Noi",Game,Vietnam,https://itviec.com/it-jobs/android-developer-ui-ux-yuta-labs-0803
"Senior Software Developer (React, Node.js, .NET)",Thoughtworks Vietnam,4.9,You'll love it,".NET,English,AWS,NodeJS,ReactJS",Fullstack Developer,IT Services and IT Consulting,,,Hybrid,Monday - Friday,1000+ employees,"15th Floor, Pearl 5, 5 Le Quy Don, Vo Thi Sau Ward, District 3, Ho Chi Minh",IT Services and IT Consulting,United States,https://itviec.com/it-jobs/senior-software-developer-react-node-js-net-thoughtworks-vietnam-5846
[Hybrid] - Mobile App Dev (React Native),Yet Company,,"1,000 - 2,500 USD","React Native,Laravel,English",Mobile Application Developer,E-commerce,,,At office,Monday - Friday,51-150 employees,"Tầng 3A Tòa nhà HATA, Số 103 Phạm Viết Chánh, Phường 19, Binh Thanh, Ho Chi Minh",IT Services and IT Consulting,Japan,https://itviec.com/it-jobs/hybrid-mobile-app-dev-react-native-yet-company-5219
"Senior Frontend Developer (JS/TS, React) in Web3",Ancient8,,"2,000 - 2,500 USD","JavaScript,Agile,JSON,Cloud,Software Architecture,Design",Frontend Developer,"Blockchain & Web3 Services,Game,Software Products and Web Services,Financial Services,AI Software & Services",,,Hybrid,Monday - Friday,1-50 employees,"38D Lam Son, Tan Binh, Ho Chi Minh",Blockchain & Web3 Services,Vietnam,https://itviec.com/it-jobs/senior-frontend-developer-js-ts-react-in-web3-ancient8-1724
Lead Engineer (US Product/Golang/Javascript),Flodesk,,"3,000 - 5,500 USD","Leadership,Golang,AWS,Product Management,JavaScript,English",Manager,Software Products and Web Services,,,At office,Monday - Friday,1-50 employees,"Indochina Riverside, 74 Bach Dang, Hai Chau, Da Nang",IT Services and IT Consulting,United States,https://itviec.com/it-jobs/lead-engineer-us-product-golang-javascript-flodesk-0853
